# z	DM_EG
1.769795	1603.812567
0.501897	675.772875
0.740507	897.472760
1.948390	2171.697737
0.965423	933.672868
2.687770	2806.502339
3.338503	3580.103201
4.073951	3845.527341
1.217840	1703.951299
1.097543	1513.482863
0.852694	1009.817673
3.039098	3440.163547
3.440797	3213.369264
0.491328	421.568671
5.266081	4393.454596
0.610924	785.840192
2.563312	2273.885817
3.456631	3187.135211
4.641619	3820.741385
3.487646	3510.869779
4.082433	3963.078236
1.727621	2107.282987
4.181345	4592.937011
0.747446	733.934862
4.857378	4611.491955
2.592745	2624.107084
4.200353	4191.175300
2.172345	2255.521933
3.077849	3416.907947
2.494703	2556.819404
3.598043	3670.964952
0.754244	883.427937
0.654027	401.919177
1.388269	1305.538387
1.067856	1319.362047
4.648772	4575.960815
1.287190	1578.583849
5.705433	4371.384999
1.718027	2055.652247
1.151749	1274.920340
3.994106	4395.246648
3.161464	3625.785398
2.368452	2059.235196
2.629438	2355.191161
3.519518	3698.554375
1.320701	1457.879927
5.953792	4831.032665
5.692855	4267.322543
3.114871	3978.642915
1.215622	1341.611411
3.284298	2965.783646
0.711167	921.574547
0.485110	397.686680
1.426631	1118.998579
2.215477	1882.467586
4.618039	4040.667279
3.569802	3241.015395
3.670177	3467.124349
2.062320	1593.780153
1.752051	2465.800347
1.847709	1564.997399
5.846467	4607.907902
0.544579	364.676249
4.607241	4710.830348
2.742032	2231.522032
2.115748	1938.116898
3.557667	3357.127070
2.318158	2570.438704
4.663218	4674.363818
4.912721	4283.181982
2.047093	1804.927018
1.496242	1185.272787
2.809937	2748.335313
5.024989	4194.829504
1.256127	1205.503282
2.967352	2933.326737
3.012960	3234.769147
3.607833	3588.764968
0.960949	1253.394346
3.498441	3209.778789
4.992561	4722.913481
1.142772	1155.511669
1.353632	1452.933443
5.653263	4102.603281
1.147544	1026.776547
4.499090	4610.859120
2.342541	2310.155014
1.388732	1622.129123
4.639696	4328.878454
2.143274	1923.360359
2.442283	2637.249920
1.802500	1911.343481
2.812952	3065.174418
1.082766	851.007360
1.925470	2121.926763
5.630349	4924.386531
1.428266	1546.958389
3.150446	3289.503212
1.674259	1241.733529
3.878597	3887.490708
0.958240	838.907493
5.635061	4769.263794
2.178473	2502.622353
1.348223	1164.589453
0.717210	636.901108
1.106012	1124.364070
2.464611	2472.314148
1.718430	1727.477934
4.290874	3697.839062
2.084195	2403.772383
1.394107	1047.050686
2.936821	2705.064189
3.442640	2879.763753
1.095901	1339.351857
1.098052	966.478358
0.523790	321.333012
3.629072	3136.652862
3.190131	3034.483332
2.266386	2709.371093
4.414155	4092.960143
4.111897	3259.745546
2.775020	2688.094892
4.618028	4511.426253
1.238585	865.084386
0.882829	694.929756
1.470468	1267.136018
0.637538	620.444271
2.516510	2408.173834
5.270195	3975.940803
0.540020	378.381032
0.923736	914.500201
2.171849	2177.752434
5.241736	4968.418415
1.640689	1960.027398
2.408406	2292.515180
0.553187	380.322121
1.025532	1273.791246
5.834061	4593.813886
5.581199	4546.311207
0.235878	151.112146
5.432820	4694.030169
3.053625	2877.148242
4.614954	4341.950493
2.182436	2545.636297
2.445781	2594.130470
2.327604	2734.890208
3.207465	2769.661316
0.992272	986.789475
0.480531	441.434377
1.610263	1850.763493
3.429848	3224.239417
1.224053	1778.384608
3.244996	2227.504425
5.636111	4938.369783
0.807852	888.054519
3.240227	2949.947615
2.136858	1625.493460
4.616904	4227.706361
1.133415	1383.468178
3.357266	3543.907276
4.364787	4188.180108
5.354953	4600.461621
3.301918	3707.087689
2.363968	2507.058331
2.940488	2464.476464
4.623555	4485.572902
2.702636	2735.966548
0.483325	556.139803
5.211481	4631.827152
3.338869	3194.682399
3.262754	3063.185306
1.274343	1637.428694
3.162459	2854.013530
1.936374	2058.529832
3.119882	3012.070959
0.861053	1318.600148
3.156638	2875.548513
5.992574	4412.691064
0.590673	740.595537
5.720845	4488.607272
1.987852	2414.723017
4.639727	4719.778928
3.941542	3278.045944
2.685236	2335.548156
3.642362	3326.982078
4.708468	3907.104351
1.976876	2019.190527
1.681130	1667.047873
3.211610	3629.519692
4.128272	3498.613201
3.801256	3415.624185
4.053432	4387.198319
2.103337	2008.606249
4.204491	3477.206796
0.916174	858.255853
2.578205	2511.918365
0.249858	114.483941
1.672008	1739.175854
1.830131	1640.713691
1.945439	2040.587733
3.374225	2927.615035
1.915606	1962.676189
2.157292	2174.555186
1.353635	1242.216668
1.856231	1511.828897
1.316405	1703.499105
0.715813	670.873493
2.866114	3211.667217
3.215135	3328.089896
2.949086	3183.130069
2.219146	1604.914824
1.881483	1976.661537
4.575265	3892.170540
2.461484	2668.323574
2.285870	2531.738268
0.450066	803.236442
1.734382	2041.176651
1.883072	1761.425753
1.955869	2363.217953
2.749397	2518.349824
2.527695	2486.419683
2.888950	2552.396101
3.819054	3210.418958
4.167276	4402.318634
3.512770	3338.732863
5.473623	5045.870928
0.391306	602.426663
1.201870	796.681275
0.277071	484.243607
3.099177	2849.852817
4.887494	5157.041445
1.375148	1817.041132
5.171401	4683.536199
0.653603	1009.690486
5.247565	4843.277239
1.773569	1427.780309
0.839612	875.507067
2.314706	2290.285216
1.423343	1352.481702
1.525604	1584.340374
1.607902	1867.863764
4.092104	3668.536143
2.553390	2443.083755
1.622741	2050.104947
2.901464	2529.663805
3.500468	3125.565401
1.480929	1664.367178
2.014306	1954.661227
0.922848	657.671360
1.148179	1356.439863
3.289479	3107.332216
1.149245	1320.518884
2.489057	2631.506280
3.456543	3243.942569
0.862221	814.564715
2.686665	2722.526887
1.422567	1683.893530
5.556353	4540.423812
2.304653	2777.022375
4.114318	4670.520636
2.605137	2235.337278
0.563818	325.843641
3.021477	3276.705777
5.428358	4676.474862
2.856749	2895.572647
4.214963	4248.080488
4.759740	4176.940301
1.319342	1769.459107
1.261154	1100.802222
2.904807	3137.016924
2.004245	2367.285101
4.378949	3866.352829
4.906294	4904.346085
1.780391	1779.422205
1.351194	1138.947512
3.928305	3636.303270
1.488875	1453.373374
4.241590	3584.634002
2.055229	2048.345642
3.211362	3196.481477
0.814820	672.395831
2.972060	2497.014878
2.170054	2110.500995
2.781251	2799.111827
1.099523	1213.948078
3.632129	4085.097420
4.570650	4240.292720
1.278209	1207.479066
0.815581	938.903323
0.435128	394.315430
3.069100	3800.294689
2.884782	2983.005534
2.588546	2652.660058
1.333356	1033.193626
1.924783	1999.234628
2.820623	2493.242382
2.362178	2892.629955
5.848125	4396.410639
0.979876	1140.932770
3.372295	4141.874289
1.977583	2639.333878
2.073279	2171.840440
3.509489	3009.877987
3.356136	3211.541761
5.890678	5612.612878
0.948536	1038.475209
0.850797	1139.196853
3.551849	4107.416732
2.740615	2445.767711
1.486524	1545.091307
0.744310	1222.737166
0.772116	1052.157163
4.851544	4223.737475
1.187559	1139.292253
1.667488	1793.740367
1.314182	1289.832145
1.786373	2114.261142
0.698120	848.469465
2.461385	2656.293974
0.689498	738.472651
4.072243	3717.910679
1.339751	1260.795815
2.557340	2434.074537
4.722480	4134.050244
3.117917	3578.188349
2.524727	2549.153763
1.671070	1935.963347
1.703432	1793.845022
3.222399	2992.056575
5.926391	4077.455210
3.179046	2794.108799
2.640948	2743.162794
3.592023	3619.563703
2.226366	2339.327910
0.652978	906.308167
2.662523	2481.875056
5.496924	4422.008998
1.126584	922.540971
3.341700	3309.022407
1.220699	908.575986
2.537957	2778.030898
0.819662	886.650522
2.164250	2081.774071
3.759699	3218.566228
1.758233	1425.627343
3.196393	3095.673924
4.036042	4273.973311
5.172860	4721.980063
1.343121	1315.467208
1.957813	1747.130436
1.040985	923.641175
5.905842	4603.752706
5.171059	4212.899808
2.557085	1904.905909
4.396648	4326.767366
2.469967	2014.014733
2.970616	2501.972457
0.787272	939.029373
3.753682	3389.531859
0.945863	1250.943462
4.268649	3238.693343
3.938994	2808.781083
3.454692	3191.640554
0.520626	853.178369
1.592562	1680.649279
1.446343	1671.805530
1.805943	2185.547675
0.780817	796.478401
5.273881	5361.973772
2.622033	2942.240428
1.601390	1763.749876
1.948619	2205.858423
2.151116	2658.128479
2.851573	3015.662278
2.446156	2038.269941
5.094392	3981.471160
2.363041	2664.408250
5.901815	4732.713969
4.474258	4528.371780
1.248301	1425.205306
5.207843	4892.452268
0.900794	895.687840
4.201524	3862.073780
1.884730	2704.487538
4.703630	4601.962912
4.616159	4502.983610
4.113814	3967.416240
3.996512	3887.068853
1.598275	1342.422280
0.751061	955.660778
1.972284	2045.665579
1.119996	1740.361452
3.371138	3126.659711
1.752673	1751.871995
5.702437	4494.695990
3.063668	2729.449010
4.240547	4038.293933
0.964679	1175.106854
4.563929	4261.776346
5.128100	4948.502472
2.319861	2363.340976
2.880465	2740.179808
3.818549	4310.296981
1.124864	1003.151821
2.387712	2894.026551
1.955240	2187.196093
1.018032	1352.692632
1.834245	1991.365422
0.692172	769.431701
0.451306	557.243518
0.974944	705.238689
5.558480	5343.010853
2.601854	2701.185119
5.589208	4559.369808
2.090749	1740.784676
1.624621	1690.004966
2.403550	2952.696598
2.119424	2299.437892
0.857227	1181.530142
3.062876	2929.067571
1.275662	1403.903211
2.949598	2521.101107
3.114184	2938.057051
1.039505	1318.915286
0.658994	438.732297
3.929982	3913.101924
2.203612	2156.090493
0.643017	277.685073
5.935446	4752.458099
0.641072	310.709825
3.371641	3228.708323
5.798368	4692.325429
1.359561	1255.231480
1.002257	934.367480
0.920856	1123.047111
1.593103	1694.484820
0.838046	472.378300
3.354501	2959.459016
0.663656	857.191051
2.418144	2404.499650
5.958343	5655.248152
4.174799	4019.200206
2.926786	3071.678246
1.604079	1526.031930
2.972253	3116.306005
2.497617	2360.854227
2.064707	2245.259354
0.957602	1041.114626
4.781569	5020.030249
2.161816	2305.362517
1.197645	1398.568106
1.835108	2172.712921
2.016627	1913.974022
4.280236	3298.793803
3.611062	3234.544227
3.849568	3420.477896
0.320532	52.959656
2.024728	2185.167531
2.295165	1840.008382
0.399526	636.038107
1.434363	1606.034993
3.787653	4082.316375
0.982467	595.265298
2.535567	2962.859832
1.272625	1737.585904
0.332572	355.834011
1.366884	1089.713385
5.705533	4129.729501
4.081012	3463.140771
5.518689	4768.193819
2.323296	3211.896205
0.873938	748.786879
2.594470	2240.042208
2.180923	2007.543322
4.415688	4403.573221
0.825605	1171.263378
2.324975	2229.849634
1.032013	1436.592459
1.672344	1651.752428
3.635265	3158.650636
2.272314	2533.261828
1.866404	1804.187538
1.938775	2094.516459
2.202128	2612.421442
3.960357	3205.444377
4.831978	4665.531876
5.471535	4546.387799
3.973916	3392.352848
1.637912	1904.423874
3.330639	3799.592471
2.111600	2162.794813
1.415703	1226.626552
4.387170	4347.453678
0.534507	288.548819
4.922783	4330.150919
2.210657	1967.819261
3.043257	3507.188887
3.165084	2863.470564
4.860189	4470.282748
3.040388	2793.209003
2.920102	2844.125866
0.684892	1026.055199
2.458443	2497.944506
1.032469	1201.598783
3.635763	3238.346188
2.430649	3033.085964
3.284295	3434.083245
0.553770	339.024580
0.768297	749.661129
3.501543	2813.496696
0.710634	541.538850
0.706760	913.100134
0.332439	435.297756
5.484445	4451.907261
3.636247	4130.389252
1.779746	1618.996492
1.568322	1484.050456
1.766297	1553.530174
3.886865	4120.768121
3.176409	3094.852158
1.163076	1216.718373
1.122163	1475.639521
0.826924	837.525242
3.170407	3337.267682
3.815548	3132.240786
1.453369	1696.208548
0.414011	266.181023
0.756664	955.823062
5.612506	5172.849377
1.564318	1415.089252
3.849001	4104.497970
2.976307	2738.806571
1.889837	1966.690579
1.238025	1376.804092
0.920862	1752.463146
2.925712	3338.427760
3.886726	3819.936798
3.079631	3127.027411
2.512531	2326.849819
0.555390	492.280119
5.619723	4025.418085
4.060081	2848.337251
1.554698	1613.304329
5.753977	4091.443042
2.858123	2878.113113
2.760499	2191.948426
3.705584	3576.471001
4.158007	3243.464753
3.149006	3088.626256
0.947364	630.858924
1.723177	1359.283003
5.182100	3596.436106
1.306784	1589.874357
1.852052	2252.254507
2.089034	2058.940271
2.118987	2486.678404
2.914945	2968.040734
5.338520	4437.173409
1.365041	1375.837107
0.921319	872.867062
1.208056	923.118758
4.784499	3680.634305
3.090053	2943.456039
1.529383	1450.291386
4.189956	3475.286835
4.558405	3735.904162
4.433458	3980.626155
5.089755	4531.986093
1.406892	1403.834425
3.752144	3773.500737
2.206715	1769.505305
4.396365	4196.792842
3.578219	3954.090532
3.899470	3754.126519
3.147240	3164.325493
1.134447	1286.501508
2.580721	2917.268346
5.810314	4630.130881
5.278390	5542.652045
0.562450	477.650466
1.087591	1151.212971
0.961577	980.437742
3.562247	3550.166583
4.204114	3897.734597
1.266484	1109.115374
2.402267	2779.515718
4.385797	4267.432897
3.605829	2909.717415
2.567694	2280.731740
2.799903	2704.179156
2.413414	2621.796263
1.572041	1781.179233
2.675619	2927.650676
3.335074	2800.372420
4.662332	3894.855704
3.038349	3093.101579
3.793316	3202.454200
1.069834	1302.916639
2.210993	2043.096922
0.300366	330.914865
1.386731	1608.863016
3.565306	3066.226179
5.897514	5475.741806
0.830217	831.488216
1.966410	2034.045537
4.070125	3545.182428
1.232008	1234.673652
2.628116	2990.923796
3.607565	3254.602018
2.930774	3008.832846
1.173469	711.709229
1.787849	2034.288763
3.951585	4014.621542
2.624044	2667.813662
0.240967	200.735542
3.792425	2969.591547
0.515323	657.522110
3.690102	2818.567056
1.226340	1205.436469
5.501911	5188.203870
1.835805	2184.665533
1.680751	1943.600917
1.027604	754.204220
1.601684	1194.224501
4.691829	4033.020801
5.953798	4698.228330
1.837220	1616.761074
2.156948	2201.761056
3.537536	3610.738973
4.777841	4249.640083
2.813421	2511.595514
1.927208	1881.183901
2.010602	2027.386967
3.375129	3116.109993
0.201216	324.916160
2.949605	3046.036512
1.788261	1490.555343
4.026863	3873.007185
0.803957	844.121421
2.789188	2272.481023
2.293567	2043.686340
3.071026	3268.574690
0.676199	717.742072
2.748468	2220.507076
2.658630	2737.637830
2.654683	2224.237597
2.866314	2964.667681
3.262491	2800.433325
4.106787	3624.691551
1.470727	1433.212054
4.260648	4033.824745
2.368715	2389.172916
0.733595	1015.723419
0.644976	698.828761
1.708062	1437.709558
3.959499	4317.147574
3.448170	3447.462044
3.986264	3830.734996
2.453309	2406.048672
2.122246	2613.308141
1.022142	657.668269
1.685456	1573.951211
2.096951	2298.209495
0.784994	841.539494
1.292263	1860.280923
2.839553	2477.024911
3.624288	3142.699018
5.979105	4239.065332
5.233837	4462.180198
3.072331	2756.846538
2.045189	2360.647685
3.037735	3084.988037
3.964914	3563.720117
0.908694	692.870791
1.999768	2766.175334
4.378469	4237.798808
1.897194	1743.823805
2.708771	2569.982588
2.787031	2455.733234
1.160430	1026.791332
1.813957	1620.905020
1.709085	1953.013523
0.454100	388.397674
0.439313	547.914752
4.313231	3752.865339
1.482555	1338.407144
2.456958	2384.532805
1.576366	1751.148107
5.313064	5287.179517
1.432488	1054.829711
2.079193	2309.563137
4.657105	4187.536326
4.395834	4106.542789
1.166405	1488.701820
4.089250	3748.884097
2.196847	3111.244056
2.302165	2054.443194
0.968396	1451.778970
0.749634	1013.337737
3.574705	3327.906876
2.360837	2533.705328
2.108520	2112.896605
3.584715	3080.861571
3.823381	3366.681925
1.065465	1200.378594
2.900903	3078.284057
0.975672	1093.644289
3.727561	3037.457589
3.151666	3462.269674
5.485700	4759.520696
0.695910	574.435039
0.637374	924.367504
1.515793	1810.194029
1.441234	711.466050
1.387818	1632.621735
4.965739	5140.038182
1.397123	2006.193486
1.478474	2277.692693
3.781593	4003.238469
2.161630	2227.120543
3.901322	3143.507155
0.678685	659.289785
2.322069	2115.348936
0.504541	605.450886
0.665437	926.937705
4.967499	4744.724952
0.990709	618.481171
2.522257	2376.726239
2.004513	1895.874332
1.757371	2084.640787
4.904499	4614.651960
0.421040	200.654115
3.190047	3089.703202
5.561639	4818.030772
2.652330	2919.441760
5.272464	4425.380776
0.612443	1003.529665
2.035316	2271.747578
1.435614	1216.714877
3.593115	3031.975893
5.769799	4665.362333
1.422448	1901.181248
3.136181	3074.172120
1.210347	912.588305
2.677103	2730.624501
2.220994	2323.770702
5.660343	4299.488811
2.892151	3570.073362
1.765552	2195.878271
0.891644	886.745808
1.036557	1098.009646
1.309326	810.211240
1.402272	1372.797321
4.467504	3876.587356
2.657376	2429.080588
2.480998	2631.728524
0.894361	1059.797417
4.547882	4109.872565
3.542220	3465.883776
0.689765	805.822157
3.449115	3249.810692
2.573763	2717.167451
0.754670	969.549185
2.197324	2165.219504
2.309622	2056.723136
1.091174	686.942686
5.366576	4558.000068
4.462164	4224.860710
3.219748	2737.478162
2.214098	2295.272050
2.007184	2206.178683
3.118448	2850.283121
2.582616	2475.902514
0.663564	754.165717
2.431906	2929.226047
4.117408	3332.524181
2.201261	2228.935310
0.610846	840.033554
3.969417	4283.017604
1.222268	1101.909089
1.430035	1690.200862
1.087186	1145.926345
1.693009	1469.308456
3.763669	3244.154183
2.462858	2878.308018
1.235089	1022.860408
4.702342	4093.342060
4.718018	4410.517016
4.638192	4772.498862
1.358170	1663.583122
2.167858	2459.456913
5.814179	4451.400174
3.868395	3131.982857
0.461060	406.510016
0.677902	620.790472
2.220989	2039.647891
4.994381	4499.697554
2.551259	2514.827475
2.366768	1881.419807
0.856439	701.195513
3.150689	2907.807048
4.237603	4218.369433
1.883942	1490.370743
3.893592	3674.671855
5.573904	5016.817626
1.231027	1111.412270
2.480719	2883.544009
1.533885	1727.382017
4.017051	3546.550934
2.736719	2513.823831
3.029155	2465.530238
4.054173	4227.782809
1.944644	2317.226697
5.051756	3793.528209
2.525054	2101.768987
1.061882	758.805069
3.376811	3467.753019
4.020021	3003.220069
1.642934	1618.301471
4.522695	3564.003508
4.964668	4309.165473
1.496522	1988.841543
5.796473	5049.876742
0.996351	1490.155047
1.224645	1024.521957
1.159505	1260.498140
4.849670	4134.582784
3.136837	3211.958133
1.039805	1322.335329
2.122757	2565.879461
2.927195	3209.503028
0.762417	844.269051
4.743531	4925.396123
4.096418	4097.639118
2.399401	2328.591767
5.604104	4772.829532
2.031172	2036.923503
5.803565	5374.268102
3.213468	3362.061078
3.029633	3310.375023
1.091847	907.651507
4.739120	3394.869901
2.070402	2281.775921
1.077937	784.070401
0.337761	355.071497
2.650358	2430.542690
2.499252	2187.390196
3.520469	3274.550367
4.815097	4753.592655
0.744253	514.612740
3.597446	2996.199199
1.171219	934.100747
4.531163	4748.199409
4.213993	4342.134605
2.560974	2860.258496
3.463899	3495.844949
1.633998	1899.082971
2.251631	2891.332006
4.233971	4069.677033
2.201367	2437.245163
1.797032	2354.384762
2.350990	2617.026691
4.285856	4095.101581
1.711696	1883.480230
1.120874	1068.066700
3.474819	3898.554876
4.267946	3914.072353
0.836338	772.646414
1.362075	1715.884819
1.001192	782.380055
1.759632	2095.086438
