# z 	 DM_ext
0.197536	225.185019
0.110315	104.615408
0.172689	29.087806
0.258381	269.114072
0.147638	44.447955
0.282127	425.869927
0.144778	171.514575
0.330675	430.071502
0.084547	167.206375
0.030373	18.282637
0.164112	156.005994
0.552439	190.071635
0.300975	83.971397
0.546827	237.260089
0.071019	104.628259
0.120991	123.093500
0.033144	19.421186
0.019850	22.112106
0.483526	370.810325
0.442174	374.335876
0.236352	297.311423
0.072325	122.451658
0.265093	221.922435
0.410200	562.300749
0.605842	583.252289
0.012468	17.952024
0.086598	38.124851
0.076483	57.428965
0.103413	165.166419
0.219862	483.086723
0.002964	35.017014
0.070135	24.836733
0.079467	39.002636
0.143276	151.357582
0.163625	255.251942
0.101423	52.472912
0.112751	186.958880
0.217764	247.018986
0.257125	391.091035
0.039216	68.917539
0.042554	75.970623
0.261566	197.465630
0.447005	569.044719
0.602646	822.917438
0.040992	107.679377
0.346918	85.264382
0.131420	179.811408
0.441133	863.832760
0.194654	250.393009
0.238249	141.380198
0.511319	776.478372
0.557014	463.903557
0.155586	37.938068
0.009541	26.615952
0.053969	30.878425
0.250078	113.138420
0.041312	52.630162
0.065900	107.727962
0.383079	617.201179
0.140494	213.047794
0.442094	641.875292
0.341917	312.939247
0.197224	157.435011
0.281937	318.505141
0.188699	263.688295
0.455950	504.662089
0.297106	224.439888
0.012532	18.889871
0.111313	167.683903
0.040519	10.929997
0.158932	309.859591
0.104193	118.825914
0.063522	131.453948
0.023812	13.427708
0.449287	495.225124
0.448616	722.234469
0.022099	17.131572
0.193656	172.100927
0.049382	53.333906
0.096070	111.840412
0.057805	109.533532
0.249222	226.502919
0.046937	97.835875
0.321107	333.236158
0.055095	34.579336
0.362138	641.779139
0.449159	330.265060
0.092865	120.259382
0.329968	117.208086
0.023173	72.086567
0.007681	37.966255
0.304900	267.957695
0.115458	54.337704
0.021608	53.724076
0.108658	71.844397
0.387677	498.151888
0.058764	170.342639
0.056446	83.156236
0.107025	210.317011
0.125279	75.986827
0.084765	220.552098
0.252661	269.566854
0.280646	178.810604
0.120652	268.939646
0.053693	93.740127
0.070373	143.873019
0.487814	695.256526
0.015438	39.449254
0.025175	17.927888
0.068353	115.873261
0.498338	233.167449
0.084473	57.962866
0.251547	373.418681
0.108567	236.152896
0.070575	136.582294
0.100681	89.795229
0.021865	129.846697
0.282265	551.130753
0.052475	68.915231
0.061341	37.233872
0.043170	38.554092
0.562674	534.248893
0.076714	15.534351
0.171306	194.162563
0.023009	45.331541
0.361945	378.097695
0.159601	380.814329
0.613212	612.496067
0.414037	75.197809
0.044750	62.968253
0.109055	279.937969
0.475183	250.999585
0.096464	70.433544
0.272297	356.496108
0.016044	16.223324
0.193526	285.922083
0.130930	146.364321
0.045595	102.626583
0.113795	144.540282
0.189437	70.677626
0.349706	309.820237
0.573708	534.676838
0.307714	482.698670
0.435151	499.513647
0.036447	91.443676
0.027289	33.559239
0.240386	321.189555
0.018427	15.475206
0.101376	26.344670
0.301425	238.004155
0.500617	674.628797
0.198956	238.372416
0.031441	38.811013
0.137991	274.541243
0.156732	176.753421
0.054188	84.498303
0.009325	50.017604
0.307988	324.358807
0.104914	188.421207
0.268394	269.430920
0.179370	32.601738
0.105636	207.123082
0.088255	246.717967
0.126389	145.269847
0.238596	243.168766
0.000379	19.895128
0.232246	604.346785
0.214447	404.808677
0.305308	85.510071
0.524035	693.096906
0.056322	88.341784
0.013325	16.819854
0.168598	163.309022
0.154406	85.689474
0.091040	205.750903
0.221303	30.420018
0.062281	151.691991
0.106296	261.181214
0.231536	79.009884
0.093313	192.060179
0.154910	188.513590
0.094140	250.833171
0.032508	76.186250
0.301319	394.898863
0.276593	495.920476
0.268296	149.012776
0.116510	102.981222
0.323496	489.151304
0.336851	164.073772
0.470037	760.133200
0.262994	397.569970
0.236573	232.797324
0.089828	111.366254
0.133976	63.287230
0.348214	158.600275
0.096747	96.271226
0.037141	95.183509
0.258040	287.092796
0.123528	133.883060
0.383922	327.905092
0.147199	93.288406
0.186894	476.133406
0.209567	26.746042
0.403115	344.415425
0.053870	114.578780
0.079115	104.814601
0.056395	58.615917
0.378590	789.672043
0.030168	55.702880
0.266717	204.449762
0.049344	128.036874
0.135514	65.250953
0.249297	254.862282
0.116013	218.503604
0.293567	636.185110
0.243931	221.666565
0.084026	41.865308
0.052140	80.518632
0.148371	336.721193
0.070956	130.147841
0.143284	224.112281
0.427553	358.937249
0.190274	228.489041
0.113540	235.591353
0.047562	53.996131
0.206811	133.288081
0.036797	53.888058
0.164987	159.895525
0.212820	225.131096
0.108143	38.159578
0.293908	257.765481
0.075078	158.850322
0.333074	329.330164
0.424231	824.995683
0.200765	281.073506
0.288416	269.304415
0.239669	182.357751
0.199108	273.100902
0.198573	170.097289
0.030143	91.116545
0.360693	190.186744
0.132669	20.971246
0.149601	100.136533
0.124753	171.721691
0.050452	121.685026
0.108659	52.002319
0.446610	503.848143
0.057963	28.651069
0.009739	16.947180
0.091287	23.153189
0.006826	16.509024
0.054470	75.167939
0.386257	124.136361
0.553515	675.219442
0.013411	81.262888
0.121215	161.880160
0.099667	122.447301
0.304474	425.063748
0.067433	101.594331
0.298310	517.248460
0.559310	887.506209
0.004579	24.249005
0.178483	342.791438
0.153038	351.577289
0.385461	289.044948
0.454512	956.477586
0.141296	109.439569
0.612036	225.700755
0.120437	307.425407
0.045586	31.456310
0.300629	346.957214
0.027219	104.518202
0.285435	84.140005
0.297882	211.653225
0.384829	442.023743
0.120754	200.992610
0.353309	508.386463
0.002720	16.702493
0.230922	121.125697
0.172902	145.792754
0.433149	557.925078
0.014429	32.521970
0.154455	145.238431
0.072995	57.693447
0.038891	49.443556
0.225456	400.378615
0.058596	167.783775
0.186610	34.116534
0.103993	84.449914
0.230194	211.819518
0.071068	239.665946
0.372200	646.489451
0.113753	171.101683
0.057201	11.643624
0.137182	77.116574
0.257534	243.435835
0.068330	219.981867
0.147541	52.237663
0.127419	222.937791
0.038075	32.725363
0.357633	380.970517
0.446437	584.414424
0.257062	343.935926
0.525392	713.335664
0.092812	202.884821
0.102656	91.536089
0.250065	223.283163
0.058775	141.978440
0.007745	12.661559
0.428816	442.383317
0.066287	176.442028
0.416355	643.767527
0.289083	426.189379
0.247962	37.333674
0.336254	557.253395
0.087715	210.233788
0.419460	504.650500
0.615013	525.371149
0.412544	417.343921
0.040545	83.470937
0.200839	321.027700
0.026094	24.765963
0.294271	268.024781
0.105185	195.836485
0.007808	18.672773
0.092404	108.351904
0.158965	150.767119
0.063338	113.098730
0.424669	120.174176
0.075010	21.036360
0.059971	89.354707
0.005939	8.709196
0.345548	484.547270
0.177045	272.036149
0.386090	550.843706
0.187189	350.083405
0.515039	359.514414
0.278055	200.520383
0.248093	205.155986
0.154441	247.929742
0.003985	11.689892
0.069561	56.855822
0.051617	47.969955
0.150844	292.166611
0.090149	143.119567
0.375089	404.221584
0.336274	643.514884
0.114561	219.213569
0.177046	97.687292
0.064732	110.565532
0.280251	303.828174
0.251365	425.541182
0.651819	478.929795
0.143622	142.540791
0.487941	568.364186
0.032398	95.886216
0.174033	341.955016
0.111344	132.617800
0.189232	226.138685
0.219317	370.335012
0.018512	53.142444
0.375938	574.453579
0.375499	601.211551
0.127629	231.500930
0.135308	27.726998
0.218721	162.790629
0.360455	351.391257
0.213385	283.959653
0.330842	269.535658
0.054423	60.386757
0.504288	501.057630
0.089441	247.359841
0.253724	244.896278
0.155678	67.472564
0.178955	28.530503
0.163234	101.065870
0.122314	285.463652
0.045022	141.280308
0.108741	144.926316
0.384561	458.447959
0.381771	527.504800
0.197645	53.469727
0.056368	63.170307
0.197068	245.914757
0.058613	165.014238
0.036617	80.636498
0.173612	139.747474
0.013720	45.259641
0.481287	573.232767
0.074467	157.471154
0.122744	119.920040
0.070516	12.755647
0.031606	29.514752
0.044655	134.436530
0.502690	193.838506
0.434392	484.075225
0.010591	17.623932
0.480793	463.358510
0.189355	177.325690
0.029128	12.396811
0.278318	163.444925
0.133166	30.034230
0.083077	29.210049
0.091513	31.745086
0.268439	349.951076
0.301143	138.843513
0.055921	46.509696
0.226001	283.374350
0.204734	111.972023
0.318357	529.989349
0.122202	145.536502
0.444816	792.093416
0.212029	118.518122
0.103952	23.820333
0.158169	196.356080
0.120034	103.801267
0.278180	310.778984
0.028030	34.357398
0.098830	111.201598
0.123137	251.106340
0.010548	16.837244
0.174042	190.897162
0.238060	214.710586
0.075331	141.652281
0.291438	88.191271
0.388057	427.261185
0.431959	443.376250
0.034671	126.645052
0.167205	281.159938
0.263328	139.916110
0.166637	181.281330
0.363990	531.920579
0.181212	209.892539
0.033000	33.088444
0.369927	343.933497
0.161205	165.470888
0.585093	192.528951
0.033326	67.934586
0.164368	209.640695
0.548687	456.838897
0.185362	249.500212
0.181692	151.235756
0.207815	148.449402
0.084393	146.108000
0.110007	202.677773
0.062451	119.106905
0.161370	259.302904
0.197974	187.141989
0.099717	31.016899
0.259679	300.530854
0.205401	135.184510
0.018368	49.940745
0.116096	120.083279
0.032646	65.054603
0.165165	189.609891
0.100574	198.207898
0.288957	445.037494
0.175076	46.684601
0.100947	83.509107
0.168422	307.934998
0.076500	94.104952
0.222464	244.230293
0.175428	103.952958
0.001849	13.373323
0.140968	107.411438
0.087092	177.247486
0.133393	73.656590
0.262585	216.368022
0.120233	38.492336
0.109605	149.718713
0.031265	92.283138
0.074957	40.339231
0.182854	26.073124
0.158091	200.771492
0.076603	148.514017
0.202142	461.173910
0.075568	23.609436
0.202430	319.461267
0.025312	35.405670
0.116493	60.050875
0.086149	49.282174
0.436707	723.504902
0.086789	173.368238
0.354461	287.113447
0.185325	383.225726
0.038805	19.648372
0.354779	303.807307
0.306606	370.453634
0.224793	672.231480
0.221543	238.083664
0.164419	280.669498
0.249718	458.809142
0.341016	42.177932
0.021995	34.654923
0.393888	194.507560
0.450399	597.303247
0.033966	52.107785
0.089836	42.884616
0.205975	226.433072
0.321511	340.751114
0.153522	226.935372
0.223992	333.078763
0.057965	20.974607
0.191594	214.541587
0.492063	322.891854
0.175517	271.600428
0.284684	360.557655
0.067628	126.884704
0.053111	17.201392
0.208200	232.750626
0.309054	470.946963
0.414183	519.107667
0.023043	54.915204
0.553182	423.699672
0.178642	132.844665
0.634722	633.481765
0.039183	58.452462
0.360322	271.252252
0.084786	90.555026
0.128932	190.719736
0.390460	462.052081
0.093479	30.675682
0.163954	416.877589
0.165522	190.280172
0.096454	117.503036
0.087512	249.289807
0.012050	15.371602
0.119271	154.845556
0.206204	332.760116
0.118087	115.876518
0.220346	318.439575
0.376951	600.478252
0.161095	111.223681
0.312637	214.671963
0.314679	287.152689
0.004553	41.459851
0.531740	322.447912
0.162708	106.551318
0.208519	374.404631
0.003179	30.051597
0.225561	161.588128
0.187078	440.505594
0.061760	153.940535
0.104357	89.727738
0.073295	143.626538
0.086330	224.188043
0.170424	248.601107
0.269880	212.126203
0.434273	306.447096
0.215560	155.707020
0.144923	60.284982
0.323693	345.037257
0.114007	119.801334
0.117593	16.909184
0.122851	235.450088
0.034353	60.897241
0.229607	218.093560
0.177662	406.238945
0.102684	260.442955
0.069590	25.396199
0.127527	216.648016
0.130352	228.535459
0.374107	234.110317
0.087922	38.059349
0.061849	43.045229
0.586329	495.064633
0.126262	310.865093
0.156141	244.509159
0.437016	182.068950
0.242721	359.437942
0.164890	115.974793
0.501977	451.591560
0.098324	83.222471
0.226188	162.307963
0.095108	74.650632
0.177652	274.948068
0.083663	62.522968
0.410971	567.199422
0.089680	32.496412
0.009697	24.519597
0.041733	100.335769
0.207057	74.543585
0.033369	61.552144
0.239717	276.560411
0.161700	128.490711
0.023428	29.518103
0.011972	27.480392
0.117602	99.612199
0.655487	597.572799
0.033857	75.863345
0.019615	60.535430
0.371005	311.332211
0.361103	488.392659
0.193165	416.170107
0.076888	30.855352
0.248662	292.869975
0.019410	11.191272
0.164133	281.076737
0.007454	14.877509
0.152964	125.855571
0.382283	532.237306
0.081672	153.962041
0.205234	195.082492
0.066606	133.172877
0.253508	510.614868
0.344497	553.168310
0.249945	329.384563
0.070359	221.888926
0.040866	102.508061
0.050789	95.934966
0.152673	313.678227
0.016461	59.688424
0.079621	102.938990
0.244363	252.583925
0.187338	16.952675
0.030705	9.843493
0.350232	463.037314
0.116924	152.688176
0.435168	568.936942
0.067601	194.761378
0.072413	90.081278
0.340278	143.368700
0.019952	36.812468
0.249388	95.164398
0.007321	14.606837
0.058223	79.922169
0.084032	146.707377
0.237006	195.488231
0.000540	7.213276
0.271854	206.228410
0.076307	141.191791
0.476110	486.655413
0.062152	86.462812
0.061102	51.939394
0.014900	36.260098
0.158307	521.584341
0.615942	540.410110
0.103670	192.984717
0.163571	82.510724
0.008419	21.348470
0.267134	258.621606
0.091835	127.938996
0.075566	69.621264
0.044915	107.772051
0.060352	31.373537
0.247199	469.584421
0.316261	104.925166
0.005366	19.147359
0.024196	42.085178
0.147321	287.566106
0.025156	47.399991
0.035941	32.173923
0.048504	124.422339
0.203277	250.922843
0.439899	318.373464
0.108946	136.246755
0.153252	207.925155
0.245023	312.825488
0.049597	94.716576
0.223158	463.337190
0.037352	87.421032
0.208937	258.372057
0.154427	21.357604
0.034611	76.376269
0.332562	658.052621
0.066686	68.680166
0.028541	48.452055
0.073089	157.868386
0.228550	280.843387
0.071362	192.386010
0.001417	7.722181
0.648368	692.167973
0.364164	96.651504
0.173075	327.319964
0.083089	66.315835
0.091952	276.348185
0.038485	38.782917
0.153282	124.723211
0.122293	147.445581
0.284208	359.201125
0.056254	73.995999
0.170768	145.095080
0.067162	103.619887
0.144799	337.349079
0.460744	810.282709
0.194691	156.071116
0.445494	546.881316
0.459720	590.668258
0.098652	152.714230
0.557135	367.087325
0.208633	235.919269
0.193713	407.773843
0.065513	68.548356
0.378401	319.452150
0.224366	153.450209
0.060603	161.667434
0.247487	407.876537
0.028300	42.238520
0.025962	53.244959
0.138899	119.086656
0.089156	151.513214
0.097227	118.358469
0.440922	434.387907
0.168358	327.202630
0.088876	142.644887
0.031322	25.781029
0.207639	91.880305
0.255736	511.070132
0.272735	162.180226
0.106249	171.729595
0.455911	469.232129
0.028890	31.198870
0.108033	207.104765
0.277775	468.016197
0.229002	97.506217
0.051869	17.500812
0.104974	215.492380
0.174586	183.083169
0.185828	276.866049
0.233504	244.752421
0.239514	219.138219
0.079894	61.399212
0.199865	232.274683
0.021307	18.941969
0.150980	233.294292
0.250865	276.905357
0.171845	294.907249
0.088306	222.072796
0.114723	240.010649
0.141571	174.975189
0.021462	33.813791
0.038480	36.952478
0.350138	432.488413
0.015543	39.959399
0.064446	31.809614
0.223205	613.313139
0.136097	47.622834
0.137442	178.945946
0.428026	459.386903
0.230521	267.182323
0.577448	611.800882
0.100855	26.547341
0.092804	338.845046
0.195186	454.462838
0.133576	155.478327
0.269508	166.429919
0.115634	60.147781
0.157438	42.571246
0.017549	38.639560
0.152538	164.178930
0.126404	121.593419
0.565841	606.516621
0.303647	487.697936
0.184917	49.770757
0.222998	263.979572
0.137453	214.014865
0.128287	335.546910
0.269173	371.319125
0.060180	86.887193
0.073911	139.160283
0.009165	43.889861
0.101801	226.591849
0.135517	44.279441
0.202170	234.154521
0.022155	50.432512
0.148686	228.363374
0.265056	272.668467
0.041299	36.420934
0.445892	527.670369
0.075824	82.044502
0.532965	513.348430
0.069939	185.865154
0.351533	325.082568
0.370536	450.400156
0.096894	207.061905
0.195647	241.325285
0.079231	168.409475
0.034915	12.059891
0.462456	572.929414
0.121144	401.184748
0.205426	317.206379
0.435582	539.321132
0.380687	377.161988
0.090624	56.673814
0.061077	118.643525
0.003115	11.191522
0.340905	546.309059
0.135509	116.689177
0.027931	39.216531
0.128879	76.669068
0.550615	573.409765
0.565284	691.330213
0.019386	42.856531
0.059185	127.964283
0.579521	669.595019
0.083092	87.361636
0.086387	76.202451
0.008911	29.742483
0.118157	6.814705
0.365548	477.911943
0.008726	19.830550
0.036234	102.797741
0.421761	458.183242
0.265395	106.267853
0.073822	242.542965
0.258929	90.718779
0.577529	441.919013
0.141414	138.238250
0.066064	187.457176
0.105452	91.629890
0.016575	29.783206
0.329226	349.538720
0.099663	86.526252
0.180378	245.794316
0.079962	102.767281
0.175506	207.769084
0.006797	12.882213
0.202230	412.773745
0.037062	29.963039
0.094340	144.736712
0.078461	186.008365
0.192749	80.910163
0.015412	7.595889
0.077443	66.275022
0.426625	598.851149
0.027278	58.708359
0.060934	132.899747
0.048209	69.084505
0.287831	668.694438
0.010853	18.634613
0.105962	195.296846
0.177548	166.851424
0.099761	58.215364
0.001524	12.400094
0.219691	148.456313
0.025649	11.051150
0.004656	12.109880
0.006698	28.732567
0.089047	121.198436
0.154120	22.990170
0.006220	8.484128
0.087355	241.470742
0.041100	46.276496
0.306037	165.446406
0.064182	91.805742
0.326769	468.852693
0.203566	160.375852
0.033588	50.159761
0.116338	204.619664
0.084892	65.105232
0.345036	357.971424
0.228294	89.533884
0.137827	73.690255
0.118451	66.595847
0.102743	114.150703
0.093844	179.908837
0.194955	165.849257
0.184380	171.069438
0.140610	105.559968
0.206601	176.521670
0.004802	8.912963
0.096578	214.656774
0.380230	86.643649
0.059843	94.678031
0.314205	538.194981
0.135836	141.182694
0.139652	211.977531
0.027465	42.329919
0.152261	153.575970
0.120464	59.586545
0.063946	40.694528
0.521813	242.534068
0.627627	796.018594
0.041189	57.208559
0.060074	124.493856
0.394510	325.074571
0.062463	215.432639
0.192032	146.205320
0.088236	41.937619
0.113850	132.039768
0.061526	185.963471
0.260070	234.003118
0.138430	166.039539
0.187339	228.290453
0.155731	153.946716
0.006361	8.476985
0.078053	83.645402
0.039207	60.558821
0.265537	374.891584
0.055178	73.523983
0.371408	407.265350
0.030707	65.494216
0.304196	273.158297
0.029347	45.120375
0.182117	280.405291
0.051176	91.242389
0.056162	57.751534
