# z	DM
2.156318	2274.428661
3.129473	3371.732877
2.348676	1994.604609
0.753870	961.303108
4.523882	4706.809940
1.316853	1339.079515
1.004215	1017.530715
2.704672	2470.913932
2.556591	3034.414727
2.522621	2496.836864
1.379372	1691.448290
2.319093	2990.891236
2.344789	2236.882388
0.896421	654.170578
4.895217	4292.815304
1.747842	1369.412734
3.116579	3023.272127
2.837896	3014.583579
2.584866	2796.768815
1.215990	1338.671918
0.548345	475.233150
3.646307	3689.799820
0.395042	85.211384
5.336738	4837.987484
1.019029	1319.024013
4.606780	4323.722342
3.215572	2819.848119
2.876604	2625.231560
5.844683	5262.969437
2.663657	2689.600644
3.276752	3027.918294
1.058857	812.154767
3.220116	2872.606726
3.347381	4077.783372
2.224488	2344.621915
5.785492	4592.904295
3.080787	3094.479821
1.895312	1961.727513
5.703784	4838.182535
2.162783	2181.645020
5.676885	4264.898500
0.529981	308.501009
0.976570	937.328990
0.491414	274.098250
5.931841	4570.725603
1.961576	2451.742080
1.970640	2555.607980
2.907253	3426.598450
4.803774	4242.274180
3.955340	3482.443630
1.005200	430.667434
0.794684	452.739753
4.340906	3888.666195
1.501342	1263.582801
2.372284	2117.390009
3.053068	2796.876529
4.581942	4050.922291
1.296706	1449.799428
3.452756	3557.473466
2.975314	2516.463542
2.998346	3194.521431
1.019223	692.958518
1.991512	1420.693469
4.054152	3520.081584
2.016175	1830.144968
3.177820	3176.944759
4.557246	4126.786684
4.616731	4026.145971
3.086467	3471.533193
3.464500	2937.703145
0.768835	943.903635
3.793529	3626.399882
3.389255	3319.446353
2.094026	2423.457372
0.605739	603.922203
3.836655	3656.396855
4.946705	4837.160495
2.303015	2686.660377
0.492938	809.628693
3.824584	3313.096449
1.852043	2201.217809
1.144390	1271.525825
1.586562	1245.422501
1.058113	1317.504928
3.292309	3129.406276
1.493620	2149.417339
0.454547	658.997793
4.213640	3629.543657
2.744747	2231.966760
5.039255	4681.326583
1.505487	1431.984875
1.489306	1130.551106
4.000045	3685.009281
0.815305	673.053391
2.906482	2457.925557
5.826567	4924.062350
5.241457	4479.358544
4.022349	3657.952625
1.432077	1729.598001
3.535205	3169.433179
3.280958	2624.310479
3.649068	3316.914369
1.020110	1568.742996
1.164620	1007.799005
3.755196	3477.699680
5.687549	4563.227712
2.535252	2380.690088
5.710423	4683.364736
2.304136	1683.296312
5.958398	4903.924823
2.363410	2545.976766
5.446182	4760.148738
1.800156	1478.395854
1.715857	1880.031504
1.034985	1015.111060
2.147979	2009.201489
1.190156	1084.632046
1.341551	1457.189124
2.288122	1989.661660
3.034649	3078.393434
0.832151	711.994107
1.270059	1678.105055
4.659173	4033.343294
2.884969	3544.169518
1.847724	1861.501282
3.939240	3691.643743
1.562523	1579.056707
1.300202	1085.953244
4.952906	5237.158891
3.738992	3922.264093
5.677427	4624.089368
4.445918	4043.694755
1.436612	1626.398656
1.352513	1178.193238
1.002984	622.622588
3.765043	4132.720083
1.258363	1000.574122
5.187268	4973.929987
3.233743	2927.047879
3.236461	2847.436852
2.043258	1778.194226
4.537131	4048.118906
0.477976	846.217424
0.589221	608.314718
3.950763	3253.627298
1.076428	1357.583423
0.649855	609.655932
2.705286	2093.062368
1.656371	2031.503295
1.642325	1977.120826
5.564068	4685.425542
0.929042	987.858303
1.953104	1711.031738
2.216459	2131.370115
1.809749	1836.033258
2.506936	2701.595962
1.818827	1483.076709
1.314909	1299.231998
0.879888	974.587488
1.862648	1637.166078
0.511916	248.780622
1.998357	2292.718766
5.243542	4800.864187
1.597438	1904.194903
2.977369	2981.901136
3.032554	2822.190457
2.939836	2899.119878
3.394033	3063.968605
1.862772	2020.610843
5.644189	5570.619015
3.747180	3555.961638
4.489398	4379.171474
1.430218	1537.070647
0.662805	799.664141
1.688662	1966.799938
2.396872	1864.120277
2.639325	2344.172348
1.487288	1667.067721
4.811806	4469.031577
1.786722	1650.767585
0.876585	879.743706
0.885138	1160.337551
1.543975	1193.371880
2.105750	2146.135073
0.870626	705.526458
4.459557	4833.528800
4.724077	4133.834570
2.245169	2132.686497
3.812932	3094.442430
4.499393	4216.515270
1.498308	1485.491098
4.653189	4176.084798
3.746573	3355.702574
3.439657	2944.778754
1.482152	1602.663838
0.280248	227.931897
3.581631	3808.871659
2.875545	3324.912845
1.103425	960.696405
1.680386	1803.815856
2.930686	2977.588414
2.721394	2788.115215
1.814636	1729.897188
4.524462	4626.411587
4.798445	4761.719752
1.617270	1676.002379
5.861392	4815.039380
3.529418	3822.210425
1.512346	1699.394665
1.646608	1580.482795
2.009815	1770.938283
3.056984	2833.213010
1.239547	884.369095
1.651973	2153.991635
5.959468	4670.395154
5.798821	4443.581563
1.754337	1878.058454
2.093280	1947.163136
1.655089	1690.161345
4.294762	4116.424129
3.651206	2947.861185
2.506813	2951.751283
1.583145	1337.936015
4.682873	3902.394486
2.795044	2559.272634
4.425627	4088.965903
5.451224	4704.313894
5.560983	4859.632739
5.338726	4770.326351
2.610538	2433.896848
1.701974	1675.409302
1.739319	2070.142198
2.703466	3164.027732
0.263263	383.309272
0.812431	523.206390
5.002683	4405.305053
3.533785	3820.931859
4.035312	3852.826455
2.721444	2987.727864
3.048987	3148.955844
5.340030	4265.413552
4.985308	5090.127182
1.093753	803.588014
1.583377	1385.358476
0.233973	44.067280
1.750071	1748.419983
1.218345	1313.791064
3.005645	2984.308812
2.555275	2699.469496
2.425990	2647.775829
1.749954	1542.648858
1.227229	1109.605300
3.741696	3452.371091
4.867094	3957.328359
2.884258	2491.781189
2.563610	2497.521314
3.841989	3790.781803
5.979689	4866.136022
2.532038	2635.493178
2.129191	1945.356539
0.666652	759.816709
2.927000	2907.232104
1.091666	1272.499453
1.944525	2199.431454
3.428423	3713.053423
5.419668	4484.308228
4.805458	4125.785709
4.787198	4437.918286
2.269640	2367.399171
3.586190	3987.129458
2.154051	2172.708921
3.725373	3264.857786
4.186240	3768.438250
2.224433	1989.057574
0.555878	671.011379
4.147545	3840.618576
3.996812	3522.997144
2.342152	2737.851318
3.462968	3690.642655
1.595773	1189.784614
5.788404	4614.411025
2.979420	2765.788802
0.831705	1082.319353
4.534535	3992.439601
2.179306	2176.558909
3.105756	3002.042399
3.704556	3247.624487
0.232807	231.296824
2.068530	2255.085109
0.834575	905.234924
2.554406	2297.304336
4.059502	3304.687086
2.292707	2479.923308
3.781129	4073.563360
4.182269	4057.073189
0.992704	1114.170037
4.475229	4805.475885
0.306122	217.938432
3.321363	3248.556662
2.051583	2643.033068
1.610946	1593.572428
2.280774	2594.164914
1.143931	1186.924712
1.389739	1099.031265
1.813382	2126.136548
3.870795	3470.819719
1.196498	914.687653
0.825986	815.464807
2.465901	2143.019851
2.297957	1763.147930
0.264530	275.332951
1.318342	1404.813220
5.497164	4727.791220
2.313849	2764.357025
2.811897	2482.496534
0.760582	1076.316433
4.906877	4261.686077
3.246899	3521.960376
0.385502	54.647088
1.498505	1952.727434
1.434387	1924.638012
0.839258	634.331189
1.982985	1534.061660
2.947259	3010.849931
0.980749	911.513426
4.242957	3886.621733
5.770783	5189.281262
3.393690	3281.855000
1.793977	1928.506639
2.311509	2592.019033
1.887033	1587.859779
3.248131	2953.004963
3.130071	3359.006576
1.351817	1163.071224
1.591237	1524.719563
3.045464	2640.779877
3.292134	2744.631523
2.090575	2007.117675
3.724142	3313.544945
1.331736	1471.294109
3.580300	3291.699768
1.947346	1929.584813
3.581270	3743.546089
3.034665	2872.400310
1.064661	1160.858012
5.921276	4747.228598
5.316552	4183.268948
0.705697	411.078100
3.110445	2846.744006
3.456165	3348.409151
5.746146	4910.764846
2.038697	2252.532237
1.489026	1531.399749
1.894326	2108.945187
2.251499	2411.492117
1.486019	1413.986835
0.453269	556.500001
3.627496	2957.611017
2.544915	1970.255636
0.970445	1689.465848
3.868979	3385.724613
1.721876	1945.476875
2.127714	1640.467389
1.078349	1486.674832
2.942550	3192.527519
3.329063	3216.219712
1.327210	1427.034082
3.566884	2913.777126
1.491612	1668.385350
4.163774	3150.606552
4.647709	4189.251569
1.501765	1505.044502
1.039163	1229.219230
3.364929	3001.854683
0.363586	405.796757
2.172164	2001.852167
2.047144	2276.596680
0.892454	1012.567469
1.094985	1234.566799
3.254383	3266.568347
1.765638	1797.801390
3.058694	2565.041297
4.412574	3932.813749
1.251393	1092.786620
3.090688	3024.948459
5.847705	4443.155036
1.030470	840.168450
1.566400	1498.009110
4.676266	4822.674607
2.224517	2423.631667
4.845286	5549.944206
0.312536	234.973648
2.960800	2917.430219
4.968986	4495.234782
2.123534	2273.212937
0.801652	835.910390
3.800090	3993.495231
5.243151	3912.730852
0.999084	1096.003903
1.169537	1592.276652
2.260030	1855.862791
1.484432	1606.657607
3.119689	3388.015566
1.169765	872.336158
3.890298	3981.397860
2.021202	1745.190680
4.139836	3838.937643
2.343895	2344.530582
4.319833	4067.163575
4.169956	3631.118508
2.381530	2030.758843
4.135670	4004.653532
3.358441	3038.300204
5.671333	4624.983080
1.630062	1609.753350
2.620712	2538.365088
4.873376	4593.513868
1.055856	1173.816926
5.054622	4598.679660
4.576685	4134.041787
2.353959	2218.537389
3.008516	2542.903667
4.892070	4628.985297
1.766846	2009.452048
4.899148	4255.995924
2.599303	2459.027719
2.378015	2414.148164
3.311108	3583.840711
2.331937	2816.421518
0.915975	350.631665
0.463584	522.314544
2.430662	2638.864947
1.942755	1946.134565
1.344283	1627.817379
3.358211	3584.183381
2.604632	2264.085272
3.392566	3267.714537
2.590636	2414.259499
1.672750	784.092892
1.406555	1550.506075
3.905771	3361.665360
0.854728	840.051431
2.077461	1389.994415
3.945607	3479.454143
1.401079	1847.558232
2.214836	1957.926877
4.247095	4429.386922
0.355194	335.973173
1.278910	1205.638906
3.135978	2884.163254
1.422887	1566.005657
2.848066	2268.697241
0.946771	755.742674
1.056512	1075.153933
0.936300	1083.682587
1.604387	1780.709526
3.301578	2921.757340
1.891301	2031.962913
2.029791	2747.425979
1.237720	893.244870
3.044107	2670.223177
1.588416	1943.919805
4.855320	3824.911197
1.486716	1601.865446
3.203570	3238.909292
2.342467	2264.142548
4.473301	4047.414248
3.194904	2972.419510
1.248642	1390.951657
4.062489	4147.718296
0.897211	502.247439
1.448022	2015.858062
1.674017	2102.879999
2.837580	2735.823644
1.518388	1257.024709
3.894031	3682.188718
1.885899	2319.450379
3.200915	3228.953635
4.567755	3926.672977
2.260732	2169.778385
2.982309	2354.551207
1.231467	1066.771746
2.259576	2399.976668
3.427817	3016.624587
5.153766	4196.040483
0.922499	1137.069079
4.415222	4106.454128
1.525176	1135.429174
3.175110	2860.993174
3.255508	3631.162293
4.108168	3975.065577
2.190927	2126.943894
0.856173	758.684031
3.895187	3780.138821
2.990487	2661.778879
5.971002	4615.428677
4.919889	4392.338574
2.860104	3459.030620
4.037520	3663.578039
1.251803	1438.897501
1.588071	1193.275078
3.921442	3619.160008
1.920839	1737.225302
1.639846	1405.302192
4.811333	5147.373490
2.656684	2867.837704
0.863026	1138.676489
5.357392	4294.387408
1.327402	1344.777730
1.208302	833.535247
0.959403	1210.197548
0.960105	1125.976402
2.204645	1932.915098
1.925264	1908.015862
3.372856	3053.257833
1.968397	1591.907713
4.264849	3699.685940
2.002298	1883.267153
2.829096	2774.711722
3.549435	3620.989532
1.525010	1548.719540
0.744839	1010.469856
4.478346	3663.450336
0.674159	809.016313
1.091012	1024.960125
2.554628	3052.498921
1.239065	1909.686579
3.703844	3113.598323
4.734228	4359.254456
2.976308	3529.875627
1.490978	1418.054697
0.547833	423.894757
5.712488	5081.989138
1.344525	1291.873383
4.961633	4203.637424
0.879913	983.639089
0.355635	92.988455
1.156728	1133.287159
0.883551	799.161002
2.113777	2223.210103
1.992824	2210.354392
4.937333	3716.000884
1.638163	1677.274029
1.270563	914.355966
2.396599	2533.106967
1.483155	1879.444767
1.294008	1598.329125
0.803002	1321.924856
2.239641	2508.259860
1.880853	1936.277784
0.883951	883.051018
0.532704	321.078286
3.137012	3102.945805
1.282377	1215.869642
1.895128	2028.284866
0.729344	1085.202976
2.156676	2516.974203
1.961557	1674.640840
0.335285	416.451873
0.615556	608.219215
2.277195	1907.693316
2.466746	2415.265021
2.461913	2411.724902
2.890455	3045.553534
4.749670	4207.573886
1.971042	1933.722410
0.940250	796.576220
1.474465	1956.298973
0.178046	190.913375
1.707687	1611.555610
2.797500	2474.342821
4.288250	3570.526794
3.760249	3652.162103
4.543473	3771.255751
1.837945	2148.329226
3.376636	3244.600377
1.608002	1971.498155
2.283090	2429.580294
4.534013	4045.833997
4.818955	3853.158689
2.853711	2711.764715
1.820915	1667.738297
1.658831	2520.523641
2.307742	1996.249579
3.112770	3071.300307
5.916503	4439.779095
2.222127	1948.008518
2.125050	2360.185774
0.616743	1018.305609
1.255931	1047.973282
2.033139	2584.512042
0.638084	497.677225
2.110228	2161.662129
3.888153	3445.519786
2.495970	2596.994154
2.769841	2899.381388
0.915728	999.207018
3.125453	2969.972541
1.328585	1655.172677
4.949663	3994.248010
0.785735	732.307104
2.632158	2938.657380
4.747253	4281.506920
3.444802	3279.488205
2.656860	1982.522370
2.431576	2854.460937
3.100787	3042.608586
0.300997	396.388345
5.189323	4466.512190
3.430915	3048.310044
1.881879	2005.063799
4.723487	4013.655052
3.495759	3445.882141
2.267542	2570.076894
1.593001	1501.498456
2.172156	2176.200208
4.874859	3960.518206
2.839916	2692.940503
1.308032	1467.834675
5.124561	4105.986953
1.838885	1875.836933
3.352544	3020.227244
3.424685	3338.101989
4.143676	3423.875282
1.677197	1660.073335
1.431245	1098.714438
1.163813	1142.117054
2.477745	2064.497357
3.806670	3511.879746
0.704754	911.448163
0.616123	353.282485
1.901375	2194.824518
4.051695	3615.226050
1.741645	2014.903444
1.215658	1790.128180
5.445642	4566.057255
4.468798	4545.835576
0.564389	758.980752
2.654791	2474.238363
3.078162	3113.660721
3.070211	3207.602445
1.551810	1480.619413
0.424819	400.041546
3.252722	3399.511917
1.347443	1762.007714
1.140116	865.028044
1.500313	1537.159311
2.665705	2684.629287
3.103599	2740.039868
3.716096	3551.027725
1.148286	1478.877913
0.762877	607.243983
2.362355	2459.356833
1.037844	1156.823336
0.866564	869.881382
1.177367	839.850333
2.314437	2660.208465
2.952521	2555.286010
2.496673	2745.865936
4.937881	4136.639183
0.857431	854.842448
1.662180	2060.947274
1.826040	1934.473702
1.774690	1779.322833
0.637007	366.988797
0.468630	251.363416
2.208803	2496.282471
1.809561	1669.818702
0.929335	612.896376
3.062793	3053.691942
1.561265	1693.818233
1.816161	1639.955734
1.943249	1494.419310
5.339947	4944.192869
4.021218	4079.032351
3.355922	3274.138377
0.627821	592.174018
5.991253	4520.520110
1.478504	1490.052221
4.449685	3839.127027
1.114380	1192.159521
1.257707	1269.937085
5.597683	4932.685837
4.392639	4001.621767
5.039671	5081.920811
4.249962	3935.996409
2.873472	3450.553376
5.550068	4821.206804
4.885929	4336.746044
4.073781	3843.485050
5.807198	5163.244520
2.481835	2942.581311
1.903078	2440.251289
1.067368	701.171639
2.262171	1829.980663
0.893167	999.656405
0.523278	432.323518
2.523904	2692.673262
0.914644	1212.959521
3.004667	2756.497771
0.877791	845.099511
2.195372	2589.384997
5.488719	5051.851961
2.233901	2026.091814
1.284487	1531.738656
1.379864	1675.849174
3.356993	2880.302004
5.770230	4475.897933
1.751389	1954.690850
1.300867	1461.449130
5.015293	4126.332676
4.131958	3456.594120
2.101078	2239.275895
2.705808	2610.963665
2.283836	2408.786761
2.289600	2107.980254
1.834586	1775.848109
3.320491	2875.462139
3.281476	2821.242860
2.344553	2183.917370
2.118317	2515.134897
3.465107	2972.258185
0.874281	735.872455
2.567551	2338.462395
1.411167	1326.963197
2.919193	2917.607384
4.950433	4306.948973
4.626704	3933.158771
2.507996	2828.676276
0.518697	996.008333
3.064110	2959.834558
1.328546	1228.263681
1.922685	1966.082488
4.681845	4472.240262
2.185245	2148.118991
5.836001	5115.644694
4.858207	4551.552637
0.364408	774.270962
2.463411	2537.587286
1.622193	1614.279247
4.049747	3807.335798
1.024196	1088.641564
2.252312	2257.494462
1.324748	1236.415785
1.902602	1557.081939
4.039329	4057.526206
3.083348	2663.609290
0.599877	1037.240049
0.965002	1310.047328
3.447446	3142.180464
2.730797	2352.712470
2.202556	2327.290369
3.448246	3411.017453
0.414489	255.413124
2.586617	3599.727898
3.070871	3111.535708
2.479990	2082.589656
2.065427	1803.735880
1.938249	2011.991402
3.289757	3343.764335
3.076231	3459.459227
3.117304	3091.545206
1.042472	958.036521
1.194086	1253.319383
1.411873	963.168300
3.708416	4186.718203
1.319044	1489.130311
1.025959	978.963829
2.429380	2106.921129
1.409742	1586.386684
1.340596	1598.599644
2.079014	2173.890137
3.262568	2986.147503
1.655320	1802.625562
3.800412	3913.530398
1.796355	2415.275608
1.195818	1437.603274
2.554871	1815.206867
0.860581	804.375982
2.209129	2085.093646
4.834544	4398.747456
1.284388	1524.672579
5.320624	4266.296971
2.782070	2526.174862
5.412403	4366.522487
4.440179	4650.385026
1.584645	1350.471760
5.360418	4771.931855
2.252735	1786.760056
1.620971	2026.314295
4.218886	3539.819527
3.270346	3291.919351
2.025914	1799.047479
3.348785	3703.557871
4.381492	3836.221528
2.945105	2685.206108
2.011544	2080.632960
3.977256	3815.605734
2.640249	3046.724293
3.829215	3767.564978
3.057628	2245.200553
0.881021	693.551970
2.070987	2600.930422
0.285829	279.415227
5.515365	3825.117169
1.161181	1441.321727
1.421592	1613.295314
1.480947	1457.957905
1.157176	1291.338717
5.233938	4528.113529
1.090988	1441.826833
3.861862	3758.246928
1.291056	1442.849370
2.336704	2292.150311
0.802145	619.993751
1.452449	1338.967333
0.867179	897.924060
2.734803	2368.235842
3.422137	3153.917859
0.591590	560.911646
5.771702	4369.841027
3.070698	2801.861142
3.810283	3707.491328
2.723492	2721.911818
5.339308	5152.323056
4.431291	3945.801604
5.386122	4655.732426
3.721962	3639.621515
3.527846	3853.206451
3.164126	3446.577252
1.029006	1286.950138
1.756790	1819.980545
5.740644	4519.211668
3.120896	2679.439001
5.795939	4883.195551
0.850001	789.021051
2.427690	2360.051329
3.267094	3535.901714
1.885967	1725.295545
4.739273	4108.563733
2.806910	3150.883354
4.481404	4701.454914
1.771334	1961.502678
3.042528	2881.808926
4.040444	3957.028331
5.913144	4782.286115
1.315524	1082.352349
1.137478	887.425214
0.374673	414.064425
3.796838	4000.652584
1.737731	1832.308269
5.016559	4238.193059
3.165591	3239.952247
2.607203	2173.716305
2.552191	3450.865115
1.751551	1907.224666
2.277974	2497.810740
2.997731	3409.321997
0.737804	904.128109
2.403273	2279.563332
3.105901	2642.997076
5.755370	4365.832868
2.259332	1998.115291
0.852282	591.447147
0.237398	272.603451
3.541011	3948.278277
1.208115	1596.182281
2.245194	1993.921954
2.222220	2693.929315
